time,Processes,FD,CPU,Apache children,errors,priority,memory,deleted FD,failed requests,no. of connections,halfopen connections,authenticated,transaction,stay-time
1946,344,3095,82.26,110,O,5,65.78,182,80,1021,407,0,0,3
1947,344,3096,85.92,110,O,4,65.78,182,80,1001,407,0,0,3
1948,344,3095,75.68,110,O,6,65.78,182,80,981,407,0,0,3
1949,344,3098,86.57,110,O,9,65.78,182,80,977,407,0,0,3
1950,344,3097,82.87,110,O,8,65.78,182,80,966,407,0,0,3
1951,344,3097,75,110,O,7,65.78,182,80,937,407,0,0,3
1952,344,3094,86.33,110,O,12,65.78,182,80,934,407,0,0,3
1953,344,3094,80.7,110,O,3,65.78,182,80,923,407,0,0,3
1954,344,3097,84.41,110,O,5,65.78,182,80,923,407,0,0,3
1955,344,3096,86.65,110,O,19,65.78,185,80,915,407,0,0,3
1956,344,3092,83.65,110,O,2,65.78,182,80,911,407,0,0,3
1957,344,3093,79.53,110,O,4,65.78,182,80,907,407,0,0,3
1958,344,3092,84.48,110,O,3,35.5,182,80,903,407,0,0,3
1959,344,3093,89.2,110,O,2,36.2,182,80,902,407,0,0,3
1960,344,3092,84.12,110,O,10,36.6,182,80,898,145,0,0,3
1961,344,3092,78.84,110,O,6,36.1,182,80,894,146,0,0,3
1962,344,3091,84.61,110,O,9,38,182,80,882,147,0,0,3
1963,344,3095,86.47,110,O,8,35.4,182,80,858,148,0,0,3
1964,344,3092,69.99,110,O,7,36.2,173,80,848,149,0,0,3
1965,344,3094,86.66,110,O,12,38.2,173,80,848,150,0,0,3
1966,344,3092,87.05,110,O,3,38.2,173,80,848,151,0,0,3
1967,344,3092,73.04,110,O,5,38.2,173,80,848,152,0,0,3
1968,344,3092,74.12,110,O,19,38.2,173,80,848,153,0,0,3
1969,344,3092,85.17,110,O,2,38.2,173,80,848,154,0,0,3
1970,344,3093,78.7,110,O,4,38.2,173,80,848,155,0,0,3
1971,344,3088,83.87,110,O,3,38.2,173,80,848,156,0,0,3
1972,344,3091,85.25,110,O,2,38.2,173,80,848,157,0,0,3
1973,344,3091,86.01,110,SIGABRT,10,38.2,173,80,848,158,0,0,3
1974,344,3091,85.65,110,SIGABRT,2,42.56,173,80,848,159,0,0,3
1975,344,3084,88.49,110,SIGABRT,3,42.56,173,80,848,160,0,0,3
1976,344,3083,85.32,110,SIGABRT,2,42.56,173,80,848,161,0,0,3
1977,344,3084,80.53,110,SIGABRT,5,42.48,173,80,848,162,0,0,3
1978,344,3083,72.31,110,SIGABRT,4,42.48,173,80,848,163,0,0,3
1979,344,3084,79.38,110,SIGABRT,7,42.48,173,80,848,164,0,0,3
1980,344,3083,71.61,110,SIGABRT,1,42.48,173,80,848,165,0,0,3
1981,344,3085,71.21,110,SIGABRT,0,42.48,173,80,845,166,0,0,3
1982,344,3086,80.09,110,SIGABRT,2,42.48,173,80,849,167,0,0,3
1983,344,3083,86.64,110,SIGABRT,1,42.48,173,80,849,168,0,0,3
1984,344,3084,88.34,110,SIGABRT,3,42.48,173,80,849,169,0,0,3
1985,344,3079,86.92,110,SIGABRT,4,42.48,173,80,1599,607,0,0,3
1986,344,3082,81.93,110,SIGABRT,6,41.96,173,80,1599,608,0,0,3
1987,344,3082,83.56,110,SIGABRT,5,41.87,173,80,1599,609,0,0,3
1988,344,3082,80.31,110,SIGABRT,4,35.39,173,80,1599,610,0,0,3
1989,344,3082,79.8,110,SIGABRT,7,35.39,173,80,1601,611,0,0,3
1990,344,3080,89.26,110,SIGABRT,1,35.39,173,80,1601,612,0,0,3
1991,344,3081,59.37,110,SIGABRT,0,35.39,173,80,1601,613,0,0,3
1992,344,3082,78.11,110,SIGABRT,2,35.39,173,80,1601,614,0,0,3
1993,344,3081,66.75,110,SIGABRT,1,35.39,173,80,1601,615,0,0,3
1994,344,3080,79.67,110,SIGABRT,3,30.9,173,80,1601,616,1,1,3
1995,397,3081,88.14,110,SIGABRT,4,59.1,173,80,1601,617,2,2,3
1996,396,3080,74.95,110,SIGABRT,6,59,173,80,1601,618,5,5,3
1997,396,3080,82.26,110,SIGABRT,2,60.87,173,80,1601,619,7,7,3
1998,396,3080,77.41,110,SIGABRT,1,60.87,173,80,1601,620,4,4,3
1999,396,3082,80.53,110,SIGABRT,3,60.87,173,80,1601,621,3,3,3
2000,396,3081,80,110,SIGABRT,4,60.87,173,80,1601,622,2,2,3
2001,396,3079,90.76,110,SIGABRT,7,60.87,173,80,1601,623,10,10,3
2002,396,3082,80.26,110,SIGABRT,8,60.87,173,80,1601,624,6,6,3
2003,396,3079,63.11,110,SIGABRT,10,60.87,173,80,1601,625,9,9,3
2004,396,3079,76.57,110,SIGABRT,1,58.46,173,80,1604,626,8,8,3
2005,396,3082,78.97,110,SIGABRT,3,58.46,173,80,1601,627,7,7,3
2006,396,3082,76.3,110,BAD_FILE_DESCRIPTOR,2,58.46,173,80,1601,628,12,6,3
2007,396,3082,77.34,110,BAD_FILE_DESCRIPTOR,1,58.46,173,80,1601,629,3,3,3
2008,396,3082,78.72,110,BAD_FILE_DESCRIPTOR,1,58.46,173,80,1601,630,5,5,3
2009,396,3080,75.19,110,BAD_FILE_DESCRIPTOR,2,58.46,173,80,1601,631,19,6,3
2010,396,3079,55.41,110,BAD_FILE_DESCRIPTOR,3,58.46,173,80,1601,632,2,2,3
2011,396,3082,72.92,110,BAD_FILE_DESCRIPTOR,5,58.46,173,80,1601,633,4,4,3
2012,396,3082,77.85,110,BAD_FILE_DESCRIPTOR,4,58.46,173,80,1601,634,3,3,3
2013,396,3082,80.06,110,BAD_FILE_DESCRIPTOR,6,59.54,173,80,1601,635,2,2,3
2014,396,3081,66.69,110,BAD_FILE_DESCRIPTOR,1,43.53,173,80,1601,630,10,6,3
2015,395,3080,76.27,110,BAD_FILE_DESCRIPTOR,2,43.53,173,80,1601,630,2,2,3
2016,394,3081,85.13,110,BAD_FILE_DESCRIPTOR,15,43.53,173,80,1601,630,3,3,3
2017,393,3079,81.21,110,BAD_FILE_DESCRIPTOR,2,76.85,173,80,1601,630,2,2,3
2018,392,3082,82.56,110,O,3,76.85,173,80,1601,630,5,5,3
2019,391,3084,84.92,110,O,2,76.85,173,80,1601,630,4,4,3
2020,390,3079,90.83,110,O,1,76.85,173,80,1601,630,7,7,3
2021,389,3082,89.64,110,O,3,56.36,173,80,1601,630,1,1,3
2022,388,3079,81.01,110,O,5,56.36,173,80,1601,630,0,0,3
2023,387,3079,84.12,110,O,4,56.36,173,80,1601,630,2,2,3
2024,383,3082,76.75,110,O,6,56.36,173,80,1601,630,1,1,3
2025,381,3080,81.55,110,O,9,56.36,173,80,1601,630,3,3,3
2026,379,3081,82.91,110,O,8,56.36,173,80,1601,630,4,4,3
2027,377,3079,85.94,110,O,7,76,173,80,1601,630,6,6,3
2028,376,3082,71.51,110,O,12,76,173,80,1601,630,5,5,3
2029,374,3082,82.71,110,O,3,76,173,80,1601,630,4,4,3
2030,370,3081,79.83,110,O,5,45.16,173,80,1601,630,7,7,3
2031,369,3082,79.6,110,O,19,45.16,173,80,1601,630,1,1,3
2032,340,3081,90.59,110,O,2,45.16,173,80,1601,630,0,0,3
2033,343,3080,69.54,110,O,4,45.16,173,80,1601,630,2,2,3
2034,343,3081,71.09,110,O,3,47,173,80,1601,630,1,1,3
2035,344,3079,80.88,110,O,2,47.56,173,80,1601,630,3,3,3
2036,351,3082,81.94,110,O,10,75.58,173,80,1601,630,4,4,3
2037,355,3081,90.27,110,O,6,35.5,173,80,1601,630,6,6,3
2038,363,3080,14.17,110,O,9,36.2,173,80,1601,630,2,2,3
2039,381,3082,0.69,110,O,8,36.6,173,80,1601,540,1,1,3
2040,443,3082,0.63,110,O,7,36.1,182,80,1512,720,3,3,3
2041,475,3082,0.44,110,O,12,38,182,80,1512,720,4,4,3
2042,475,3082,0.25,110,O,12,35.4,182,80,1511,720,7,7,3
2043,474,3082,0.25,110,O,3,36.2,182,80,1511,720,8,8,3
2044,473,3082,0.31,110,O,5,38.2,182,232,1511,720,10,5,3
2045,472,3081,0.31,110,O,19,38.2,182,232,1511,720,1,1,3
2046,470,3079,0.56,110,O,2,38.2,182,232,1511,720,3,3,3
2047,469,3082,0.38,110,O,4,38.2,182,232,1511,720,2,2,3
2048,468,3082,0.5,110,O,3,38.2,182,232,1511,720,1,1,3
2049,467,3083,0.19,110,O,2,38.2,182,232,1511,720,1,1,0
2050,465,3081,0.06,110,O,10,38.2,182,232,1511,720,2,2,0
2051,464,3079,0.12,110,O,6,38.2,182,232,1511,720,3,3,0
2052,463,3081,0.06,110,O,9,38.2,182,232,1511,720,5,5,0
2053,462,3079,0.06,110,O,8,38.2,182,232,1511,720,4,4,0
2054,461,3079,0.19,110,O,7,38.2,182,232,1511,720,6,6,0
2055,460,3082,0.5,110,O,12,38.2,182,232,1511,720,1,1,0
2056,459,3082,0.88,110,O,3,38.2,44,232,1511,720,2,2,0
2057,457,3079,0.5,110,O,5,38.2,44,232,1511,720,15,15,0
2058,456,3082,0.69,110,O,19,38.2,44,232,1511,720,2,2,0
2059,455,3082,0.93,110,O,2,38.2,44,232,1514,720,3,3,0
2060,454,3082,0.87,110,O,4,38.2,44,232,1514,720,2,2,0
2061,453,3082,0.75,110,O,3,38.2,44,232,1514,720,1,1,0
2062,453,3082,0.94,110,O,2,38.2,44,232,1511,720,3,3,0
2063,453,3082,0.63,110,O,10,38.2,44,232,1511,720,5,5,0
2064,453,3080,0.56,110,O,2,38.2,44,232,1511,720,4,4,0
2065,453,3080,0.19,110,O,3,38.2,44,232,1511,720,6,6,0
2066,453,3080,0.13,110,O,2,38.2,44,232,1511,720,9,9,0
2067,453,3081,0.06,110,O,5,38.2,44,232,1511,720,8,8,0
2068,455,3079,0,110,O,4,38.2,44,232,1511,720,7,7,0
2069,454,3082,0.19,110,O,7,38.2,44,232,1511,720,12,7,0
2070,454,3082,0.06,110,O,1,38.2,44,232,1511,720,3,3,0
2071,454,3080,0.19,110,O,0,38.2,44,232,1511,720,5,5,0
2072,454,3080,0.12,110,O,2,38.2,44,232,1511,720,19,5,0
2073,454,3080,0.13,110,O,1,38.2,44,232,1511,720,2,2,0
2074,454,3079,0.12,110,O,3,38.2,44,232,1511,720,4,4,0
2075,454,3082,0.06,110,O,4,38.2,44,232,1511,720,3,3,0
2076,454,3082,0.13,110,O,6,38.2,44,232,1511,720,2,2,0
2077,454,3082,0.06,110,O,5,38.2,44,232,1511,720,10,9,0
2078,454,3082,0.06,110,O,4,0,44,232,1498,420,6,6,0
2079,454,3079,0.19,110,O,7,35.5,44,232,1497,420,9,9,0
2080,454,3079,0.13,110,O,1,36.2,44,232,1494,420,8,8,0
2081,454,3082,0,110,O,0,36.6,44,232,1491,420,7,7,0
2082,454,3083,0.06,110,O,2,36.1,44,232,1490,420,12,7,0
2083,454,3081,0.06,110,O,1,38,44,232,1489,420,3,3,0
2084,454,3080,0.19,110,O,3,35.4,44,232,1488,420,5,5,0
2085,454,3082,0.19,110,O,4,36.2,44,232,1488,420,4,4,0
2086,454,3080,0.06,110,O,6,38.2,44,232,1488,420,6,6,0
2087,453,3080,0.37,110,O,2,38.2,44,232,1488,420,9,9,0
2088,453,3079,0.19,110,O,1,38.2,44,232,1487,420,8,8,0
2089,454,3079,0.25,110,O,3,38.2,44,232,1487,420,7,7,0
2090,454,3082,0,110,O,4,38.2,44,232,1486,420,12,12,0
2091,454,3082,0.25,110,O,7,40.02,44,232,1486,420,3,3,0
2092,454,3082,0,110,O,8,40.02,44,232,1485,420,5,5,0
2093,454,3082,0.19,110,O,10,40.02,44,232,1484,420,19,19,0
2094,453,3082,0.25,110,O,1,40.02,44,232,1482,420,2,2,0
2095,453,3112,0,110,O,3,40.02,44,232,1480,420,4,4,0
2096,453,3116,0.12,110,O,2,40.02,44,232,1477,420,3,3,0
2097,453,3112,0.06,110,O,1,40.02,44,232,1474,420,4,4,0
2098,454,3112,0.13,110,O,1,55.68,44,232,1473,420,3,3,0
2099,454,3112,0.25,110,O,2,55.68,172,232,1473,420,2,2,0
2100,454,3112,0.25,110,O,3,55.68,173,232,1471,420,10,10,0
2101,454,3112,0.25,110,O,5,55.68,175,232,1470,420,6,6,0
2102,454,3112,0.13,110,O,4,55.68,176,232,1464,420,9,9,0
2103,454,3111,0.19,110,O,6,55.68,176,232,1460,420,8,8,0
2104,454,3110,0.19,110,O,1,55.68,176,232,1458,420,7,7,0
2105,453,3111,0.19,110,O,2,55.68,177,232,1453,420,12,12,0
2106,453,3110,0.06,110,O,15,55.68,177,232,1449,420,3,3,0
2107,453,3111,0.31,110,O,2,55.68,177,232,1449,420,5,5,0
2108,453,3110,0,110,O,3,55.68,177,232,1445,420,19,19,0
2109,453,3111,0.19,110,O,2,55.68,177,232,1444,420,2,2,0
2110,453,3110,0.06,110,O,1,55.68,177,232,1437,420,4,4,0
2111,453,3111,0.13,110,O,3,55.68,177,232,1434,420,3,3,0
2112,453,3109,0.19,110,O,5,55.68,177,232,1434,405,2,2,0
2113,453,3112,0.13,110,O,4,55.68,177,232,1434,406,10,10,0
2114,453,3112,0.25,110,O,6,48.87,177,232,1433,407,2,2,0
2115,453,3112,0.06,110,O,9,48.87,177,232,1433,408,3,3,0
2116,453,3112,0.06,110,O,8,48.87,177,232,1426,409,2,2,0
2117,453,3111,0.12,110,O,7,45.12,177,232,1421,410,5,5,0
2118,453,3111,0.31,110,O,12,65.78,177,232,1417,411,4,4,0
2119,453,3115,0.06,110,O,3,65.78,177,232,1411,412,7,7,0
2120,453,3113,0.19,110,O,5,65.78,177,232,1401,413,1,1,0
2121,453,3110,0,110,O,19,65.78,177,232,1391,414,0,0,0
2122,453,3110,0.25,110,O,2,65.78,177,232,1381,415,2,2,0
2123,453,3111,0.06,110,O,4,65.78,177,232,1372,416,1,1,0
2124,453,3110,0.12,110,O,3,65.78,177,232,1363,417,3,3,0
2125,453,3111,0.13,110,O,2,65.78,177,232,1335,418,4,4,0
2126,453,3110,0.12,110,O,10,65.78,177,232,1331,419,6,6,0
2127,453,3110,0.56,110,O,6,65.78,177,232,1302,420,5,5,0
2128,453,3110,0.25,110,O,9,65.78,177,232,1272,421,4,4,0
2129,453,3112,0.25,110,O,8,65.78,177,232,1271,422,7,7,0
2130,453,3109,0.37,110,O,7,65.78,177,232,1269,423,1,1,0
2131,453,3110,0.19,110,O,12,65.78,177,232,1266,424,0,0,0
2132,453,3113,0.5,110,O,4,65.78,177,232,1266,425,2,2,0
2133,453,3109,0.31,110,O,3,65.78,177,232,1266,426,1,1,0
2134,453,3112,0.44,110,O,2,65.78,177,232,1266,427,3,3,0
2135,453,3109,0.19,110,O,10,65.78,177,232,1265,428,4,4,0
2136,453,3112,0.31,110,O,6,65.78,177,232,1265,429,6,6,0
2137,453,3111,0.31,110,O,9,65.78,177,232,1263,430,2,2,0
2138,453,3113,0.56,110,O,8,65.78,177,232,1263,431,1,1,0
2139,453,3113,0.5,110,O,7,65.78,177,232,1262,432,3,3,0
2140,453,3110,0.19,110,O,12,65.78,177,232,1257,433,4,4,0
2141,453,3111,0.5,110,O,3,35.5,177,232,1256,434,7,7,0
2142,453,3110,0.19,110,O,5,36.2,177,232,1255,435,8,8,0
2143,453,3111,0.31,110,O,4,36.6,177,232,1253,436,10,10,0
2144,453,3113,0.44,110,O,6,36.1,178,232,1252,437,1,1,0
2145,453,3110,0.31,110,O,9,38,177,232,1251,438,3,3,0
2146,453,3111,0.38,110,O,8,35.4,177,232,1249,439,2,2,0
2147,453,3110,0.31,110,O,7,36.2,177,232,1245,440,1,1,0
2148,453,3112,0.25,110,O,12,38.2,177,232,1244,441,1,1,0
2149,453,3112,0.06,110,O,3,38.2,177,232,1241,442,2,2,0
2150,453,3109,7.08,110,O,5,38.2,177,232,1239,443,3,3,0
2151,453,3115,31.69,110,O,19,38.2,177,232,1233,444,5,5,0
2152,453,3113,44.47,110,O,2,38.2,177,232,1230,445,4,4,0
2153,453,3115,67.31,110,O,4,38.2,177,232,1224,446,6,6,0
2154,453,3117,87.7,110,O,3,38.2,177,232,1220,447,1,1,0
2155,453,3113,78.89,110,O,2,38.2,177,232,1216,448,2,2,0
2156,453,3114,78.1,110,O,10,38.2,177,232,1216,449,15,15,0
2157,453,3113,87.02,110,O,6,42.56,177,232,1216,450,2,2,0
2158,453,3114,85.1,110,O,9,42.56,177,232,1212,451,3,3,0
2159,453,3112,82.61,110,O,8,42.56,177,232,1212,452,2,2,0
2160,453,3115,83.72,110,O,7,42.48,177,232,1210,453,1,1,0
2161,453,3112,89.57,110,O,12,42.48,177,232,1207,454,3,3,0
2162,453,3114,79.67,110,O,3,42.48,177,232,1200,455,5,5,0
2163,493,3112,66.25,110,O,5,42.48,177,232,1191,456,4,4,0
2164,493,3112,77.13,109,O,19,42.48,177,232,1186,457,6,6,0
2165,493,3112,69.88,108,O,2,42.48,177,232,1180,458,9,9,0
2166,493,3113,71.7,107,O,4,42.48,177,232,1174,459,8,8,0
2167,493,3111,79.45,106,O,3,42.48,177,232,1166,460,7,7,0
2168,493,3110,73.87,105,O,2,42.48,177,232,1164,461,12,12,0
2169,493,3111,80.21,104,O,10,41.96,177,232,1159,462,3,3,0
2170,493,3110,74.77,103,O,2,41.87,177,232,1154,463,5,5,0
2171,493,3111,77.58,102,O,3,35.39,177,232,1153,464,19,19,0
2172,493,3110,72.48,100,O,2,35.39,177,232,1137,465,2,2,0
2173,493,3111,73.8,99,O,5,35.39,177,232,1132,466,4,4,0
2174,493,3110,79.32,98,O,4,35.39,177,232,1128,467,3,3,0
2175,493,3073,81.22,95,O,7,35.39,177,232,1127,468,2,2,0
2176,493,3072,76.56,91,O,1,35.39,177,232,1126,469,10,10,0
2177,493,3136,82.97,88,O,0,30.9,177,232,1124,470,6,6,0
2178,493,3134,78.23,85,O,2,59.1,177,232,1118,471,9,9,0
2179,493,3137,89.56,84,O,1,59,177,232,1118,472,8,8,0
2180,493,3134,79.49,83,O,3,60.87,177,232,1116,473,7,7,0
2181,493,3133,80.76,82,O,4,60.87,177,232,1115,474,12,12,0
2182,493,3138,78.75,81,O,6,60.87,177,232,1115,475,3,3,0
2183,493,3136,86.29,80,O,5,60.87,177,232,1115,433,5,5,0
2184,493,3136,78.31,79,O,4,60.87,177,232,1115,433,4,4,0
2185,493,3136,77.23,78,O,7,60.87,177,232,1114,433,6,6,0
2186,493,3134,81.37,77,O,1,60.87,177,232,1114,433,9,9,0
2187,493,3135,80.8,76,O,0,58.46,177,232,1113,225,8,8,0
2188,493,3133,83.14,75,O,2,58.46,177,232,1112,225,7,7,0
2189,493,3136,89.7,74,O,1,58.46,177,232,1112,225,12,12,0
2190,493,3136,90.17,73,O,3,58.46,177,232,1112,225,3,3,0
2191,493,3136,90.54,72,O,4,58.46,177,232,1111,225,5,5,0
2192,493,3136,90.22,71,O,6,58.46,177,232,1111,225,19,19,0
2193,493,3136,88.58,69,O,2,58.46,177,232,1107,225,2,2,0
2194,493,3144,86.91,68,O,1,58.46,177,232,1103,225,4,4,0
2195,493,3141,89.39,67,O,3,58.46,178,232,1102,225,0,0,0
2196,493,3141,87.98,66,O,4,59.54,177,232,1099,225,0,0,0
2197,493,3144,86.03,5,O,7,43.53,177,232,1095,225,0,0,0
2198,493,3143,83.34,8,O,8,43.53,177,232,1094,225,0,0,0
2199,493,3142,84.7,12,O,10,43.53,177,232,1094,225,0,0,0
2200,493,3143,75,5,O,1,46.85,177,232,1090,225,0,0,0
2201,493,3141,85.2,6,O,3,46.85,177,232,1087,225,0,0,0
2202,493,3144,82.1,8,O,2,46.85,177,232,1080,225,0,0,0
2203,493,3132,75.94,12,O,1,46.85,177,232,1077,225,0,0,0
2204,493,3132,83.76,20,O,1,56.36,177,232,1075,225,0,0,0
2205,493,3134,84.62,36,O,2,56.36,177,232,1070,225,0,0,0
2206,493,3132,83.04,68,O,3,56.36,177,232,1070,225,0,0,0
2207,493,3132,89.11,100,O,5,56.36,177,232,1066,225,0,0,0
2208,493,3132,71.75,132,O,4,56.36,177,232,1062,225,0,0,0
2209,493,3129,80.05,150,O,6,56.36,177,232,1058,225,0,0,0
2210,493,3126,78.36,150,O,1,46,177,232,1057,225,0,0,0
2211,493,3126,76.58,150,O,2,46,177,232,1057,225,0,0,0
2212,493,3125,80.16,150,O,15,46,177,232,1054,513,0,0,0
2213,493,3124,79.25,150,O,2,45.16,177,232,1050,514,0,0,0
2214,493,3125,75,150,O,3,45.16,177,232,1042,515,0,0,0
2215,493,3124,69.48,150,O,2,45.16,177,232,1037,516,0,0,0
2216,493,3126,69.54,150,O,1,45.16,177,232,1030,517,0,0,0
2217,493,3124,84.48,150,O,3,47,177,232,1024,518,0,0,0
2218,493,3124,64.47,150,O,5,47.56,180,232,1017,519,0,0,0
2219,493,3126,72.22,150,O,4,24,179,232,1011,520,0,0,0
2220,493,3127,77.07,150,O,6,38.2,179,232,1005,512,0,0,0
2221,493,3130,89.98,150,O,9,38.2,179,232,999,512,0,0,0
2222,493,3138,88.84,150,O,8,38.2,177,232,990,512,0,0,0
2223,493,3136,89.33,150,O,2,38.2,177,232,988,512,0,0,0
2224,493,3139,88.61,150,O,2,38.2,177,232,978,512,0,0,0
2225,493,3138,87.77,150,O,2,38.2,177,232,978,512,0,0,0
2226,493,3134,87.89,150,O,2,38.2,177,232,974,512,0,0,0
2227,493,3183,68.39,150,O,2,38.2,177,232,972,512,0,0,0
2228,493,3181,68.35,150,O,2,38.2,177,232,968,512,0,0,0
2229,493,3185,81.98,150,O,2,38.2,177,232,965,512,0,0,0
2230,493,3187,88.88,150,O,2,38.2,177,232,965,512,0,0,0
2231,493,3169,81.97,150,O,2,38.2,177,232,965,512,0,0,0
2232,493,3169,70.53,150,O,2,38.2,177,232,964,512,0,0,0
2233,493,3168,73.76,150,O,2,38.2,177,232,964,512,0,0,0
2234,493,3171,65.38,150,O,2,38.2,177,232,964,512,0,0,0
2235,493,3171,80.86,150,O,2,38.2,177,232,962,512,0,0,0
2236,493,3173,79.34,150,O,2,38.2,177,232,962,512,0,0,0
2237,493,3173,75.62,150,O,2,38.2,177,232,962,512,0,0,0
2238,493,3170,76.77,150,O,2,38.2,177,232,959,512,0,0,0
2239,493,3173,88.67,150,O,2,38.2,177,232,958,512,0,0,0
2240,493,3171,69.07,150,O,2,38.2,177,232,957,512,0,0,0
2241,493,3168,86.5,150,O,2,38.2,177,232,956,512,0,0,0
2242,493,3171,88.4,150,O,2,38.2,177,232,955,512,0,0,0
2243,493,3169,89.6,150,O,2,35.5,238,232,954,512,0,0,0
2244,493,3172,87.08,150,O,2,36.2,182,232,949,512,0,0,0
2245,493,3171,81.85,150,O,2,36.6,182,232,947,512,0,0,0
2246,493,3169,73.16,150,O,2,36.1,182,232,941,512,0,0,0
2247,493,3169,68.22,150,O,2,38,182,232,938,512,0,0,0
2248,493,3170,70.81,150,O,2,35.4,182,232,930,512,0,0,0
2249,493,3172,75.86,150,O,2,36.2,182,232,927,512,0,0,0
2250,493,3174,76.98,150,O,2,38.2,182,232,914,512,0,0,0
2251,493,3174,74.08,150,O,2,38.2,182,232,912,512,0,0,0
2252,493,3171,89.41,150,O,2,38.2,182,232,907,512,0,0,0
2253,493,3171,90.11,150,O,2,38.2,182,232,885,212,0,0,0
2254,493,3134,78.79,150,O,2,38.2,182,232,862,213,0,0,0
2255,493,3131,71.92,150,O,2,40.02,182,232,848,214,0,0,0
2256,493,3131,88.88,150,O,2,40.02,182,232,848,215,0,0,0
2257,493,3172,89.33,150,O,2,40.02,182,232,848,216,0,0,0
2258,493,3172,72.76,150,O,2,40.02,182,232,848,217,0,0,0
2259,493,3171,79.59,150,O,2,40.02,182,232,848,218,0,0,0
2260,493,3171,65.57,150,O,2,40.02,182,232,848,219,0,0,0
2261,493,3174,70.09,150,O,2,40.02,182,232,848,220,0,0,0
2262,493,3172,88.67,150,O,2,55.68,182,232,848,221,0,0,0
2263,493,3173,90.68,150,O,2,55.68,182,232,848,222,0,0,0
2264,493,3169,88.46,150,O,2,55.68,182,232,848,223,0,0,0
2265,493,3175,90,150,O,2,55.68,182,232,848,224,0,0,0
2266,493,3172,88.09,150,O,2,55.68,182,232,848,225,0,0,0
2267,493,3172,87.47,150,O,2,55.68,182,232,848,226,0,0,0
2268,493,3171,88.6,150,O,2,55.68,182,232,1844,512,0,0,0
2269,493,3172,89.49,150,O,2,55.68,182,232,1848,512,0,0,0
2270,490,3170,89.25,150,O,2,55.68,182,232,1848,512,0,0,0
2271,490,3182,89.59,150,O,2,55.68,182,232,1848,512,0,0,0
2272,490,3182,86.62,150,O,2,55.68,182,232,1848,512,0,0,0
2273,490,3182,89.09,150,O,2,55.68,182,232,1848,512,0,0,0
2274,490,3182,88.48,150,O,2,55.68,182,232,1848,512,0,0,0
2275,490,3182,76.11,150,O,2,55.68,182,232,1848,512,0,0,0
2276,490,3179,88.39,150,O,2,55.68,182,232,1848,512,0,0,0
2277,490,3179,82.43,150,O,2,55.68,182,232,1848,512,0,0,0
2278,490,3180,80.09,150,O,2,48.87,182,232,1848,512,0,0,0
2279,490,3143,77.33,150,O,2,48.87,182,232,1848,512,0,0,0
2280,490,3131,71.89,150,O,2,48.87,182,232,1848,512,0,0,0
2281,490,3170,82.64,150,O,2,45.12,185,232,1848,512,0,0,0
2282,490,3172,89.01,150,O,2,65.78,182,232,1848,512,0,0,0
2283,490,3170,89.15,150,O,2,65.78,182,232,1848,512,0,0,0
2284,490,3169,88.25,150,O,2,65.78,182,232,1848,512,0,0,0
2285,489,3169,88.46,150,O,2,65.78,182,232,1848,512,0,0,0
2286,489,3170,81.69,150,O,2,65.78,182,232,1848,512,0,0,0
2287,489,3170,78,150,O,2,65.78,182,232,1848,512,0,0,0
2288,489,3172,87.97,150,O,2,65.78,182,232,1848,512,0,0,0
2289,489,3172,89.01,150,O,2,65.78,182,232,1848,512,0,0,0
2290,489,3170,58.41,150,O,2,65.78,182,232,1848,512,0,0,0
2291,489,3170,83.43,150,O,2,65.78,182,232,1848,512,0,0,0
2292,489,3173,86.08,150,O,2,65.78,182,232,1848,512,0,0,0
2293,489,3171,89.01,150,O,2,65.78,182,232,1848,512,0,0,0
2294,489,3175,79.07,150,O,2,65.78,182,232,1848,512,0,0,0
2295,489,3169,89.4,150,O,2,65.78,182,232,1848,512,0,0,0
2296,489,3172,89.39,150,O,2,65.78,182,232,1848,512,0,0,0
2297,489,3171,84.38,150,O,2,65.78,182,232,1848,512,0,0,0
2298,489,3170,88.21,150,O,2,65.78,182,232,1848,512,0,0,0
2299,486,3170,89.39,150,O,2,65.78,182,232,1848,512,0,0,0
2300,486,3169,89.7,150,O,2,65.78,182,232,1848,512,0,0,0
2301,486,3172,89.02,150,O,2,65.78,182,232,1848,512,0,0,0
2302,486,3171,81.02,150,O,2,65.78,182,232,1848,512,0,0,0
2303,486,3173,87.39,150,O,2,65.78,182,232,1848,512,0,0,0
2304,486,3172,87.38,150,O,2,65.78,182,232,1848,512,0,0,0
2305,486,3173,88.36,150,O,2,35.5,182,232,1848,512,0,0,0
2306,486,3170,87.02,150,O,2,36.2,182,232,1848,512,0,0,0
2307,486,3172,83.62,150,O,2,36.6,182,232,1848,512,0,0,0
2308,486,3173,69.26,150,O,2,36.1,182,232,1848,512,0,0,0
2309,486,3173,67.74,150,O,2,38,182,232,1848,512,0,0,0
2310,486,3131,81.12,150,O,2,35.4,182,232,1848,512,0,0,0
2311,486,3134,65.52,150,O,2,36.2,182,232,1848,512,0,0,0
2312,486,3134,76.01,150,O,2,38.2,182,232,1848,512,0,0,0
2313,486,3134,86.86,150,O,2,38.2,182,232,1848,512,0,0,0
2314,486,3133,88.4,150,O,2,38.2,185,232,1848,512,0,0,0
2315,486,3133,88.46,150,O,2,38.2,182,232,1655,810,0,0,0
