FD,Concurrency,time,Apache_Child_Process,no. of processes,iowait,staytime,authenticated,transactions,deleted,failure,no. of connections,halfopen,Errors,memory
1606,200,2172,,,2.55,3,2,2,51,0,880,130,O,19
1607,200,2173,,,2.44,3,4,4,51,0,880,130,O,19
1608,200,2174,,,2.55,3,3,3,51,0,880,130,O,19
1609,200,2175,,,1.73,3,2,2,51,0,880,130,O,19
1610,200,2176,,,1.68,3,10,10,51,0,880,130,O,19
1611,200,2177,,,2.41,3,6,6,51,0,880,130,O,19
1612,200,2178,,,1.93,3,9,9,51,0,880,130,O,19
1613,200,2179,,,1.86,3,8,8,51,0,880,130,O,19
1614,200,2180,,,1.12,3,7,7,51,0,880,130,O,19
1615,200,2181,,,2.23,3,12,12,51,0,880,130,O,19
1616,200,2182,,,1.18,3,3,3,51,0,880,130,O,19
1617,200,2183,,,1.68,3,5,5,51,0,880,130,O,19
1618,200,2184,,,1.63,3,4,4,53,0,880,130,O,19
1619,200,2185,,,1.49,3,6,6,51,0,880,130,SIGTERM,19
1620,200,2186,,,1.88,3,9,9,52,0,880,130,SIGTERM,19
1621,200,2187,,,1.49,3,8,8,51,0,880,130,SIGTERM,19
1622,200,2188,,,2.18,3,7,7,51,0,880,130,SIGTERM,19
1623,200,2189,,,1.3,3,12,12,51,0,880,130,SIGTERM,19
1624,200,2190,,,0.88,3,3,3,51,0,880,130,SIGTERM,19
1625,200,2191,,,0.06,3,5,5,51,0,880,130,SIGTERM,19
1626,200,2192,,,0,3,19,19,51,0,880,130,SIGTERM,19
1627,200,2193,,,0,3,2,2,51,0,880,130,SIGTERM,19
1628,200,2194,,,0.31,3,4,4,51,0,880,130,SIGTERM,19
1629,200,2195,,,0.44,3,0,0,51,0,880,130,SIGTERM,19
1630,200,2196,,,0.56,0,0,0,51,0,880,130,SIGTERM,19
1631,200,2197,,,0.87,0,0,0,51,0,880,130,SIGTERM,19
1632,200,2198,,,1.83,0,0,0,51,0,880,130,SIGTERM,19
1633,200,2199,,,1.68,0,0,0,51,0,880,130,SIGTERM,19
1634,200,2200,,,1.87,0,0,0,51,0,880,130,O,19
1635,200,2201,,,2.29,0,0,0,51,0,880,130,O,19
1636,200,2202,,,2.19,0,0,0,51,0,880,130,O,19
1637,200,2203,,,1.37,0,0,0,51,0,880,130,O,19
1638,200,2204,,,1.5,0,0,0,51,0,880,130,O,19
1639,200,2205,,,0,0,0,0,51,0,880,130,O,19
1640,200,2206,,,0.13,0,0,0,51,0,880,130,O,19
1641,200,2207,,,0.06,0,0,0,51,0,880,130,O,19
1642,200,2208,,,0,0,0,0,51,0,880,130,O,19
1643,200,2209,,,17.06,0,0,0,51,0,880,130,O,19
1644,200,2210,,,2.3,0,0,0,51,0,880,130,O,19
1645,200,2211,,,1.32,0,0,0,51,0,880,130,O,19
1646,200,2212,,,2.87,0,0,0,51,0,880,130,O,19
1647,200,2213,,,2,0,0,0,51,0,880,130,O,19
1648,200,2214,,,2.11,0,0,0,51,0,880,130,O,19
1649,200,2215,,,2.91,0,0,0,52,0,880,130,O,19
1650,200,2216,,,3.11,0,0,0,51,0,880,130,O,19
1651,200,2217,,,2.6,0,0,0,51,0,880,130,O,19
1652,200,2218,,,1.43,0,0,0,51,0,880,130,O,19
1653,200,2219,,,1.62,0,0,0,51,0,880,130,O,19
1654,200,2220,,,2.1,0,0,0,51,0,880,130,O,19
1497,200,2221,,,1.37,0,0,0,51,0,880,130,O,19
1499,200,2222,,,0.56,0,0,0,51,0,880,130,O,19
1498,200,2223,,,0.87,0,0,0,51,0,880,130,O,19
1498,200,2224,,,0.87,0,0,0,51,0,880,130,O,19
1501,200,2225,,,0.19,0,0,0,51,0,880,130,O,19
1500,200,2226,,,0.19,0,0,0,51,0,880,130,O,19
1498,200,2227,,,0.06,0,0,0,51,0,880,130,O,19
1499,200,2228,,,3.8,0,0,0,51,0,880,130,O,19
1500,200,2229,,,2.36,0,0,0,51,0,880,130,O,19
1500,200,2230,,,0.92,0,0,0,51,0,880,130,O,19
1498,200,2231,,,0.56,0,0,0,51,0,880,130,O,19
1500,200,2232,,,1.37,0,0,0,51,0,880,130,O,19
1500,200,2233,,,3,0,0,0,51,0,880,130,O,19
1500,200,2234,,,2.8,0,0,0,51,0,880,130,O,19
1498,200,2235,,,2.42,0,0,0,51,0,880,130,O,19
1500,200,2236,,,1.31,0,0,0,51,0,880,130,O,19
1497,200,2237,,,1.43,0,0,0,51,0,880,130,O,19
1500,200,2238,,,1.74,0,0,0,51,0,880,130,O,19
1497,200,2239,,,2.29,0,0,0,51,0,880,130,O,19
1500,200,2240,,,0.75,0,0,0,51,0,880,130,O,19
1500,200,2241,,,1.57,0,0,0,51,0,880,130,O,19
1498,200,2242,,,0.88,0,0,0,51,0,880,130,O,19
1458,200,2243,,,0.69,0,0,0,51,0,880,130,O,19
1485,200,2244,,,0.56,0,0,0,51,0,880,130,O,19
1489,200,2245,,,0.68,0,0,0,51,0,880,130,O,19
1490,200,2246,,,1.25,0,0,0,51,0,880,130,O,19
1495,200,2247,,,2.84,0,0,0,51,0,880,130,O,19
1491,200,2248,,,1.99,0,0,0,51,0,880,130,O,19
1490,200,2249,,,2.24,0,0,0,51,0,880,130,O,19
1492,200,2250,,,1.56,0,0,0,51,0,880,130,O,19
1497,200,2251,,,2.27,0,0,0,51,0,880,130,O,19
1501,200,2252,,,1.69,0,0,0,51,0,880,130,O,19
1500,200,2253,,,0.75,0,0,0,51,0,880,130,O,19
1503,200,2254,,,0.69,0,0,0,51,0,880,130,O,19
1502,200,2255,,,2.5,0,0,0,51,0,880,130,O,19
1502,200,2256,,,2.73,0,0,0,51,0,880,130,O,19
1499,200,2257,,,0.5,0,0,0,51,0,880,130,O,19
1498,200,2258,,,0.69,0,0,0,51,0,880,130,O,19
1500,200,2259,,,3.01,0,0,0,51,0,880,130,O,19
1503,200,2260,,,1.68,0,0,0,51,0,880,130,O,19
1500,200,2261,,,2.86,0,0,0,51,0,880,130,O,19
1498,200,2262,,,2.01,0,0,0,51,0,880,130,O,19
1502,200,2263,,,0.63,0,0,0,51,0,880,130,O,19
1502,200,2264,,,0,0,0,0,51,0,880,130,O,19
1499,200,2265,,,0.88,0,0,0,51,0,880,130,O,19
1501,200,2266,,,0.63,0,0,0,51,0,880,130,O,19
1500,200,2267,,,1.37,0,0,0,51,0,880,130,O,19
1503,200,2268,,,1.26,0,0,0,51,0,880,130,O,19
1500,200,2269,,,0.75,0,0,0,51,0,880,130,O,19
1497,200,2270,,,0.44,0,0,0,51,0,880,130,O,19
1500,200,2271,,,0.62,0,0,0,51,0,880,130,O,19
1499,200,2272,,,0.63,0,0,0,51,0,880,130,O,19
1498,200,2273,,,1.67,0,0,0,51,0,880,130,O,19
1500,200,2274,,,1.06,0,0,0,51,0,880,130,O,19
1501,200,2275,,,1.11,0,0,0,51,0,880,130,O,19
1503,200,2276,,,1.32,0,0,0,51,0,880,130,O,19
1500,200,2277,,,0.56,0,0,0,51,0,880,130,O,19
1500,200,2278,,,0.69,0,0,0,51,0,880,130,O,19
1498,200,2279,,,1.44,0,0,0,51,0,880,130,O,19
1500,200,2280,,,1.42,0,0,0,51,0,880,130,O,19
1499,200,2281,,,2.29,0,0,0,51,0,880,130,O,19
1500,200,2282,,,2.06,0,0,0,51,0,880,130,O,19
1503,200,2283,,,0.44,0,0,0,51,0,880,130,O,19
1502,200,2284,,,0.94,0,0,0,51,0,880,130,O,19
1502,200,2285,,,0.62,0,0,0,51,0,880,130,O,19
1497,200,2286,,,1.38,0,0,0,51,0,880,130,O,19
1499,200,2287,,,2.63,0,0,0,51,0,880,130,O,19
1499,200,2288,,,1.55,0,0,0,51,0,880,130,O,19
1501,200,2289,,,0.69,0,0,0,51,0,880,130,O,19
1503,200,2290,,,0.94,0,0,0,51,0,880,130,O,19
1499,200,2291,,,2.23,0,0,0,51,0,880,130,O,19
1498,200,2292,,,1.99,0,0,0,51,0,880,130,O,19
1502,200,2293,,,1.31,0,0,0,51,0,880,130,O,19
1497,200,2294,,,0.31,0,0,0,51,0,880,130,O,19
1500,200,2295,,,0.75,0,0,0,51,0,880,130,O,19
1497,200,2296,,,0.43,0,0,0,51,0,880,130,O,19
1500,200,2297,,,0.94,0,0,0,51,0,880,130,O,19
1498,200,2298,,,0.81,0,0,0,51,0,880,130,O,19
1501,200,2299,,,1.24,0,0,0,51,0,880,130,O,19
1500,200,2300,,,0.5,0,0,0,51,0,880,130,O,19
1497,200,2301,,,0.81,0,0,0,51,0,880,130,O,19
1503,200,2302,,,0.75,0,0,0,51,0,880,130,O,19
1502,200,2303,,,1.61,0,0,0,51,0,880,130,O,19
1497,200,2304,,,2.87,0,0,0,51,0,880,130,O,19
1500,200,2305,,,2.44,0,0,0,51,0,880,130,O,19
1497,200,2306,,,2.52,0,0,0,51,0,880,130,O,19
1500,200,2307,,,2.43,0,0,0,54,0,880,130,O,19
1498,200,2308,,,1.75,0,0,0,51,0,880,130,O,19
1500,200,2309,,,7.67,0,0,0,51,0,880,130,O,19
1500,200,2310,,,15.82,0,0,0,51,0,880,130,O,19
1500,200,2311,,,3.66,0,0,0,51,0,880,130,O,19
1499,200,2312,,,8.04,0,0,0,51,0,880,130,O,19
1497,200,2313,,,4.23,0,0,0,51,0,880,130,O,19
1500,200,2314,,,2.52,0,0,0,51,0,880,130,O,19
1498,200,2315,,,2.31,0,0,0,51,0,880,130,O,19
1499,200,2316,,,1.76,0,0,0,51,0,880,130,O,19
1498,200,2317,,,2.61,0,0,0,51,0,880,130,O,19
1502,200,2318,,,1.87,0,0,0,51,0,880,130,O,19
1503,200,2319,,,2.18,0,0,0,51,0,880,130,O,19
1498,200,2320,,,1.13,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2321,,,2.51,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2322,,,2.32,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2323,,,1.67,0,0,0,51,0,880,130,SIGWINCH,19
1502,200,2324,,,1.31,0,0,0,51,0,880,130,SIGWINCH,19
1498,200,2325,,,0.69,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2326,,,1.43,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2327,,,2,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2328,,,2.6,0,0,0,51,0,880,130,SIGWINCH,19
1499,200,2329,,,1.43,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2330,,,1.37,0,0,0,51,0,880,130,SIGWINCH,19
1503,200,2331,,,0.81,0,0,0,51,0,880,130,SIGWINCH,19
1498,200,2332,,,0.5,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2333,,,2.92,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2334,,,2.05,0,0,0,51,0,880,130,SIGWINCH,19
1499,200,2335,,,2.79,0,0,0,51,0,880,130,O,19
1499,200,2336,,,1.55,0,0,0,51,0,880,130,O,19
1498,200,2337,,,1.68,0,0,0,51,0,880,130,O,19
1502,200,2338,,,1.68,0,0,0,51,0,880,130,O,19
1500,200,2339,,,0.37,0,0,0,51,0,880,130,O,19
1500,200,2340,,,0.69,0,0,0,51,0,880,130,O,19
1500,200,2341,,,1.18,0,0,0,51,0,880,130,O,19
1499,200,2342,,,0.5,0,0,0,51,0,880,130,O,19
1500,200,2343,,,1.18,0,0,0,51,0,880,130,O,19
1499,200,2344,,,0.69,0,0,0,51,0,880,130,O,19
1500,200,2345,,,1.3,0,0,0,51,0,880,130,O,19
1498,200,2346,,,0.81,0,0,0,51,0,880,130,O,19
1500,200,2347,,,0.69,0,0,0,51,0,880,130,O,19
1497,200,2348,,,0.43,0,0,0,51,0,880,130,SIGTERM,19
1500,200,2349,,,2.3,0,0,0,51,0,880,130,SIGTERM,19
1499,200,2350,,,2.24,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2351,,,1.94,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2352,,,1.87,0,0,0,52,0,880,130,SIGWINCH,19
1500,200,2353,,,2.5,0,0,0,51,0,880,130,SIGWINCH,19
1501,200,2354,,,3.96,0,0,0,51,0,880,130,SIGWINCH,19
1502,200,2355,,,1.68,0,0,0,51,0,880,130,SIGWINCH,19
1499,200,2356,,,2.42,0,0,0,51,0,880,130,SIGWINCH,19
1498,200,2357,,,1.79,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2358,,,1.23,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2359,,,0.75,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2360,,,1.75,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2361,,,1.25,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2362,,,1.87,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2363,,,1.62,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2364,,,3.7,0,0,0,51,0,880,130,SIGWINCH,19
1499,200,2365,,,0.69,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2366,,,1.73,0,0,0,51,0,880,130,SIGWINCH,19
1502,200,2367,,,1.88,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2368,,,1.69,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2369,,,1.5,0,0,0,51,0,880,130,SIGWINCH,19
1498,200,2370,,,1.76,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2371,,,1.85,0,0,0,51,0,880,130,SIGWINCH,19
1499,200,2372,,,2.18,0,0,0,51,0,880,130,SIGWINCH,19
1498,200,2373,,,0.44,0,0,0,51,0,880,130,SIGWINCH,19
1502,200,2374,,,2.79,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2375,,,2.67,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2376,,,1.36,0,0,0,51,0,880,130,SIGWINCH,19
1502,200,2377,,,1.62,0,0,0,51,0,880,130,SIGWINCH,19
1499,200,2378,,,0.87,0,0,0,51,0,880,130,SIGWINCH,19
1498,200,2379,,,2.24,0,0,0,51,0,880,130,SIGWINCH,19
1502,200,2380,,,0.81,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2381,,,0.75,0,0,0,51,0,880,130,SIGWINCH,19
1500,200,2382,,,1.3,0,0,0,51,0,880,130,SIGWINCH,19
1498,200,2383,,,0.68,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2384,,,0.44,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2385,,,0.81,0,0,0,51,0,880,130,SIGWINCH,19
1498,200,2386,,,1.43,0,0,0,51,0,880,130,SIGWINCH,19
1499,200,2387,,,1.68,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2388,,,1.87,0,0,0,51,0,880,130,SIGWINCH,19
1502,200,2389,,,2.5,0,0,0,51,0,880,130,SIGWINCH,19
1501,200,2390,,,2.05,0,0,0,51,0,880,130,SIGWINCH,19
1497,200,2391,,,2.62,0,0,0,51,0,880,130,O,19
1500,200,2392,,,2.17,0,0,0,51,0,880,130,O,19
1500,200,2393,,,1.93,0,0,0,51,0,880,130,O,19
1499,200,2394,,,1.32,0,0,0,51,0,880,130,O,19
1498,200,2395,,,0.68,0,0,0,51,0,880,130,O,19
1500,200,2396,,,0.56,0,0,0,51,0,880,130,O,19
1502,200,2397,,,0.99,0,0,0,51,0,880,130,O,19
1497,200,2398,,,1.13,0,0,0,51,0,880,130,O,19
1500,200,2399,,,1.06,0,0,0,51,0,880,130,O,19
1502,200,2400,,,1.37,0,0,0,51,0,880,130,O,19
1498,200,2401,,,1.38,0,0,0,51,0,880,130,O,19
1500,200,2402,,,1.75,0,0,0,51,0,880,130,O,19
1499,200,2403,,,0.94,0,0,0,51,0,880,130,O,19
1498,200,2404,,,1.68,0,0,0,51,0,880,130,O,19
1503,200,2405,,,2.5,0,0,0,51,0,880,130,O,19
1500,200,2406,,,4.1,0,0,0,51,0,880,130,O,19
1497,200,2407,,,1.48,0,0,0,52,0,880,130,O,19
1502,200,2408,,,3.12,0,0,0,51,0,880,130,O,19
1498,200,2409,,,1.63,0,0,0,51,0,880,130,O,19
1500,200,2410,,,2.24,0,0,0,51,0,880,130,O,19
1499,200,2411,,,4.06,0,0,0,51,0,880,130,O,19
1498,200,2412,,,0.81,0,0,0,51,0,880,130,O,19
1502,200,2413,,,1.93,0,0,0,51,0,880,130,O,19
1500,200,2414,,,2.67,0,0,0,51,0,880,130,O,19
1500,200,2415,,,1.54,0,0,0,51,0,880,130,O,19
1500,200,2416,,,1.5,0,0,0,51,0,880,130,O,19
1500,200,2417,,,0.69,0,0,0,51,0,880,130,O,19
1502,200,2418,,,0.7,0,0,0,51,0,880,130,O,19
1500,200,2419,,,1.12,0,0,0,51,0,880,130,O,19
1497,200,2420,,,0.93,0,0,0,51,0,880,130,O,19
1500,200,2421,,,1.98,0,0,0,52,0,880,130,O,19
1501,200,2422,,,0.37,0,0,0,51,0,880,130,O,19
1497,200,2423,,,1,0,0,0,51,0,880,130,O,19
1499,200,2424,,,0.49,0,0,0,51,0,880,130,O,19
1500,200,2425,,,0.99,0,0,0,51,0,880,130,O,19
1497,200,2426,,,1.49,0,0,0,51,0,880,130,O,19
1498,200,2427,,,1.43,0,0,0,51,0,880,130,O,19
1499,200,2428,,,9.02,0,0,0,51,0,880,130,O,19
1497,200,2429,,,10.63,0,0,0,51,0,880,130,O,19
1500,200,2430,,,11.36,0,0,0,51,0,880,130,O,19
1503,200,2431,,,13.55,0,0,0,51,0,880,130,O,19
1498,200,2432,,,7.77,0,0,0,51,0,880,150,O,19
1502,200,2433,,,10.12,0,0,0,51,0,880,150,O,19
1497,200,2434,,,9.28,0,0,0,51,0,880,150,O,19
1502,200,2435,,,7.16,0,0,0,51,0,880,150,O,19
1501,200,2436,,,7.66,0,0,0,51,0,880,150,O,19
1497,200,2437,,,6,0,0,0,51,0,880,150,O,19
1497,200,2438,,,5.99,0,0,0,51,0,880,150,O,19
1500,200,2439,,,7.5,0,0,0,51,0,880,150,O,19
1502,200,2440,,,9.63,0,0,0,51,0,880,150,O,19
1498,200,2441,,,9.19,0,0,0,51,0,880,150,O,19
1500,200,2442,,,6.71,0,0,0,51,0,880,150,O,19
1498,200,2443,,,9.2,0,0,0,51,0,880,150,O,19
1502,200,2444,,,9.99,0,0,0,51,0,880,150,O,19
1497,200,2445,,,10.85,0,0,0,51,0,880,150,O,19
1499,200,2446,,,10.64,0,0,0,51,0,880,150,O,19
1499,200,2447,,,10.96,0,0,0,52,0,880,150,O,19
1500,200,2448,,,7.25,0,0,0,51,0,880,150,O,19
1502,200,2449,,,5.94,0,0,0,51,0,880,150,O,19
1499,200,2450,,,5.87,0,0,0,51,0,880,150,O,19
1497,200,2451,,,7.69,0,0,0,51,0,880,150,O,19
1500,200,2452,,,9.49,0,0,0,51,0,880,150,O,19
1503,200,2453,,,3.99,0,0,0,51,0,880,150,O,19
1498,200,2454,,,0.75,0,0,0,51,0,880,150,O,19
1500,200,2455,,,1.44,0,0,0,51,0,880,150,O,19
1497,200,2456,,,0.31,0,0,0,51,0,880,150,O,19
1500,200,2457,,,0,0,0,0,51,0,880,150,O,19
1499,200,2458,,,0,0,0,0,54,0,880,150,O,19
1500,200,2459,,,0,0,0,0,53,0,880,150,O,19
1498,200,2460,,,0,0,0,0,51,0,880,150,O,19
1500,200,2461,,,0,0,0,0,51,0,880,150,O,19
1498,200,2462,,,0,0,0,0,51,0,880,150,O,19
1498,200,2463,,,0,0,0,0,51,0,880,150,O,19
1499,200,2464,,,0,0,0,0,51,0,880,150,O,19
1499,200,2465,,,0,0,0,0,51,0,880,150,O,19
1500,200,2466,,,0,0,0,0,51,0,880,150,O,19
1501,200,2467,,,1.82,0,0,0,51,0,880,150,O,19
1498,200,2468,,,2.95,0,0,0,51,0,880,150,O,19
1500,200,2469,,,7.68,0,0,0,51,0,880,150,O,19
1497,200,2470,,,4.27,0,0,0,51,0,880,150,O,19
1499,200,2471,,,0,0,0,0,51,0,880,150,O,19
1498,200,2472,,,0,0,0,0,51,0,880,150,O,19
1502,200,2473,,,0,0,0,0,51,0,880,150,O,19
1503,200,2474,,,0,0,0,0,51,0,880,150,O,19
1499,200,2475,,,0,0,0,0,51,0,880,150,O,19
1498,200,2476,,,0,0,0,0,51,0,880,150,O,19
1498,200,2477,,,0,0,0,0,51,0,880,150,O,19
1499,200,2478,,,0,0,0,0,51,0,880,150,O,19
1501,200,2479,,,0,0,0,0,51,0,880,150,O,19
1502,200,2480,,,0.06,0,0,0,51,0,880,150,O,19
1502,200,2481,,,0,0,0,0,51,0,880,150,O,19
1499,200,2482,,,0.82,0,0,0,51,0,880,150,O,19
1498,200,2483,,,0,0,0,0,51,0,880,150,O,19
1502,200,2484,,,0,0,0,0,51,0,880,150,O,19
1503,200,2485,,,0.06,0,0,0,51,0,880,150,O,19
1499,200,2486,,,4.1,0,0,0,51,0,880,150,O,19
1498,200,2487,,,0.19,0,0,0,51,0,880,150,O,19
1498,200,2488,,,2.67,0,0,0,51,0,880,150,O,19
1499,200,2489,,,3.37,0,0,0,51,4,880,150,O,19
1498,200,2490,,,48.21,0,0,0,51,4,880,150,O,19
1498,200,2491,,,18.11,0,0,0,51,4,880,150,O,19
1499,200,2492,,,12.16,0,0,0,51,4,880,150,O,19
1498,200,2493,,,19.8,0,0,0,51,4,880,150,O,19
1500,200,2494,,,3.52,0,0,0,51,4,880,150,O,19
1498,200,2495,,,3.94,0,0,0,51,4,880,150,O,19
1503,200,2496,,,6.04,0,0,0,51,4,880,150,O,19
1497,200,2497,,,50.72,0,0,0,51,4,880,150,O,19
1500,200,2498,,,16.21,0,0,0,51,4,880,150,O,19
1501,200,2499,,,2.76,0,0,0,51,4,880,150,O,19
1498,200,2500,,,3.18,0,0,0,51,4,880,150,O,19
1497,200,2501,,,2.37,0,0,0,51,4,880,150,O,19
1498,200,2502,,,1.18,0,0,0,51,4,880,150,O,19
1497,200,2503,,,1.51,0,0,0,51,4,880,150,O,19
1499,200,2504,,,1.25,0,0,0,51,4,880,150,O,19
1500,200,2505,,,2.02,0,0,0,51,4,880,150,O,19
1503,200,2506,,,1.24,0,0,0,51,4,880,150,O,19
1499,200,2507,,,2.01,0,0,0,51,4,880,150,O,19
1498,200,2508,,,0.99,0,0,0,51,4,880,150,O,19
1500,200,2509,,,0,0,0,0,51,4,880,150,O,19
1497,200,2510,,,0,0,0,0,51,4,880,150,O,19
1502,200,2511,,,3.5,0,0,0,51,4,880,150,O,19
1500,200,2512,,,1.5,0,0,0,51,4,880,150,O,19
1498,200,2513,,,1.68,0,0,0,51,4,880,150,O,19
1503,200,2514,,,2.51,0,0,0,51,4,880,150,O,19
1498,200,2515,,,2.29,0,0,0,51,4,880,150,O,19
1498,200,2516,,,2.38,0,0,0,51,4,880,150,O,19
1502,200,2517,,,2.83,0,0,0,51,4,880,150,O,19
1500,200,2518,,,2.43,0,0,0,51,4,880,150,O,19
1500,200,2519,,,2.42,0,0,0,51,4,880,150,O,19
1500,200,2520,,,3.06,0,0,0,51,4,880,150,O,19
1502,200,2521,,,2.05,0,0,0,51,4,880,150,O,19
1499,200,2522,,,1.94,0,0,0,51,4,880,150,O,19
1502,200,2523,,,2.55,0,0,0,51,4,880,150,O,27
1501,200,2524,,,2.43,0,0,0,51,4,880,150,O,27
1499,200,2525,,,3.73,0,0,0,51,4,880,150,O,27
1499,200,2526,,,1.13,0,0,0,51,4,880,150,O,27
1498,200,2527,,,2.01,0,0,0,51,4,880,150,O,27
1502,200,2528,,,4.18,0,0,0,51,4,880,150,O,27
1498,200,2529,,,2.12,0,0,0,51,4,880,150,O,27
1503,200,2530,,,3.98,0,0,0,51,4,880,150,O,27
1499,200,2531,,,2.75,0,0,0,51,4,880,150,O,27
1500,200,2532,,,1.23,0,0,0,51,4,880,150,O,27
1501,200,2533,,,2.61,0,0,0,51,4,880,150,O,27
1499,200,2534,,,3.99,0,0,0,51,4,880,150,O,27
1500,200,2535,,,2.28,0,0,0,51,4,880,150,O,27
1498,200,2536,,,2.3,0,0,0,51,4,880,150,O,27
1502,200,2537,,,1.61,0,0,0,51,4,880,150,O,27
1499,200,2538,,,2.44,0,0,0,51,4,880,150,O,27
1500,200,2539,,,2.36,0,0,0,51,4,880,150,O,27
1503,200,2540,,,2.87,0,0,0,51,4,880,150,O,27
1498,200,2541,,,2.43,0,0,0,51,4,880,150,O,27
1500,200,2542,,,4.58,0,0,0,51,4,880,150,O,27
1499,200,2543,,,2.1,0,0,0,51,4,880,150,O,27
1498,200,2544,,,2.48,0,0,0,51,4,880,150,O,27
1500,200,2545,,,2,0,0,0,51,4,880,150,O,27
1497,200,2546,,,1.57,0,0,0,51,4,880,150,O,27
1498,200,2547,,,2.69,0,0,0,51,4,880,150,O,27
1499,200,2548,,,3.86,0,0,0,51,4,880,150,O,27
1497,200,2549,,,2.37,0,0,0,51,4,880,150,O,27
1502,200,2550,,,2.48,0,0,0,51,4,880,150,O,27
1498,200,2551,,,2.12,0,0,0,51,4,880,150,O,27
1502,200,2552,,,1.63,0,0,0,51,4,880,150,O,27
1502,200,2553,,,4.75,0,0,0,51,4,880,150,O,27
1498,200,2554,,,3.36,0,0,0,51,4,880,150,O,27
1502,200,2555,,,4.41,0,0,0,51,4,880,150,O,27
1500,200,2556,,,1.31,0,0,0,51,4,880,150,O,27
1499,200,2557,,,1.25,0,0,0,51,4,880,150,O,27
1498,200,2558,,,1.82,0,0,0,51,4,880,150,O,27
1500,200,2559,,,3.06,0,0,0,51,4,880,150,O,27
1499,200,2560,,,2.5,0,0,0,51,4,880,150,O,27
1500,200,2561,,,2.88,0,0,0,51,4,880,150,O,27
1499,200,2562,,,2.88,0,0,0,51,4,880,150,O,27
1498,200,2563,,,1.63,0,0,0,51,4,880,150,O,27
1500,200,2564,,,2.63,0,0,0,51,4,880,150,O,27
1499,200,2565,,,2.23,0,0,0,51,4,880,150,O,27
1498,200,2566,,,2.69,0,0,0,51,4,880,150,O,27
1500,200,2567,,,2.86,0,0,0,51,4,880,150,O,27
1500,200,2568,,,2.43,0,0,0,51,4,880,150,O,27
1500,200,2569,,,1.93,0,0,0,51,4,880,150,O,27
1498,200,2570,,,4.29,0,0,0,51,4,880,150,O,27
1499,200,2571,,,2.81,0,0,0,51,4,880,150,O,27
1479,200,2572,,,2.22,0,0,0,51,4,880,150,O,27
1476,200,2573,,,4.22,0,0,0,51,4,880,150,O,27
1476,200,2574,,,1.57,0,0,0,51,4,880,150,O,27
1458,200,2575,,,2.71,0,0,0,51,4,880,150,O,27
1484,200,2576,,,1.81,0,0,0,51,4,880,150,O,27
1489,200,2577,,,1.99,0,0,0,51,4,880,150,O,27
1489,200,2578,,,2.13,0,0,0,51,4,880,150,O,27
1492,200,2579,,,1.56,0,0,0,51,4,880,150,O,27
1489,200,2580,,,2.62,0,0,0,51,4,880,150,O,27
1492,200,2581,,,2.83,0,0,0,51,4,880,150,O,27
1491,200,2582,,,2.97,0,0,0,51,4,880,150,O,27
1491,200,2583,,,6.2,0,0,0,51,4,880,150,O,27
1490,200,2584,,,3.6,0,0,0,51,4,880,150,O,27
1494,200,2585,,,3.06,0,0,0,51,4,880,150,O,27
1492,200,2586,,,3.3,0,0,0,51,4,880,150,O,27
1497,200,2587,,,3.51,0,0,0,51,4,880,150,O,27
1492,200,2588,,,3.36,0,0,0,51,4,880,146,O,27
1491,200,2589,,,8.82,0,0,0,51,4,880,146,O,27
1492,200,2590,,,7.73,0,0,0,51,4,879,146,O,27
1493,200,2591,,,8.99,0,0,0,51,4,879,146,O,27
1491,200,2592,,,5.2,0,0,0,51,4,879,146,O,27
1493,200,2593,,,7.46,0,0,0,51,4,878,146,O,27
1492,200,2594,,,6.54,0,0,0,51,4,878,146,O,27
1492,200,2595,,,6.23,0,0,0,51,4,878,146,O,27
